Customer ID,Recency,Frequency,Monetary,Cluster,Segment
16056,45,1,650.75,3,New / Developing Customers
16057,16,10,3854.85,2,Loyal Customers
16058,406,1,62.7,4,Dormant Customers
16059,66,12,3053.57,2,Loyal Customers
16060,401,3,541.95,1,At-Risk Customers
16061,431,1,89.65,4,Dormant Customers
16062,10,8,2863.45,2,Loyal Customers
16063,260,1,335.32,4,Dormant Customers
16064,725,1,109.31,4,Dormant Customers
16065,365,8,1992.13,1,At-Risk Customers
16066,17,5,1521.04,2,Loyal Customers
16067,563,3,3269.11,1,At-Risk Customers
16068,594,1,115.73,4,Dormant Customers
16069,418,1,457.7,4,Dormant Customers
16070,22,2,852.15,3,New / Developing Customers
16071,45,4,1076.8,3,New / Developing Customers
16072,288,4,4180.09,1,At-Risk Customers
16073,297,1,122.39999999999999,4,Dormant Customers
16074,390,1,252.5,4,Dormant Customers
16075,503,2,736.9300000000001,1,At-Risk Customers
16076,3,10,2234.73,2,Loyal Customers
16077,626,1,2300.4,1,At-Risk Customers
16078,284,2,362.99,4,Dormant Customers
16079,17,3,1352.0,3,New / Developing Customers
16080,82,4,602.5600000000001,1,At-Risk Customers
16081,56,8,4278.96,2,Loyal Customers
16082,670,1,106.75,4,Dormant Customers
16083,101,4,2351.42,1,At-Risk Customers
16084,299,1,436.18,4,Dormant Customers
16085,23,12,2341.03,2,Loyal Customers
16086,59,10,2687.73,2,Loyal Customers
16087,389,5,1739.92,1,At-Risk Customers
16088,576,2,1437.43,1,At-Risk Customers
16089,386,2,263.49,4,Dormant Customers
16090,624,1,180.56,4,Dormant Customers
16091,155,2,315.06,4,Dormant Customers
16092,115,6,1587.94,1,At-Risk Customers
16093,107,1,17.0,4,Dormant Customers
16094,12,11,3695.56,2,Loyal Customers
16095,456,1,447.05,4,Dormant Customers
16096,264,4,1584.97,1,At-Risk Customers
16097,240,1,185.04999999999998,4,Dormant Customers
16098,88,14,4010.7,2,Loyal Customers
16099,50,7,1573.2,2,Loyal Customers
16100,463,1,582.64,4,Dormant Customers
16101,71,4,3229.16,2,Loyal Customers
16102,42,3,1842.14,3,New / Developing Customers
16103,7,22,6191.71,0,Champions
16104,62,9,2774.46,2,Loyal Customers
16105,249,5,2386.19,1,At-Risk Customers
16106,66,1,108.38,4,Dormant Customers
16107,18,7,3204.1600000000003,2,Loyal Customers
16108,85,4,2235.92,1,At-Risk Customers
16109,219,3,939.48,1,At-Risk Customers
16110,45,4,1781.59,2,Loyal Customers
16111,428,1,549.33,4,Dormant Customers
16112,143,4,195.73999999999998,4,Dormant Customers
16113,183,1,161.38,4,Dormant Customers
16114,171,1,135.75000000000003,4,Dormant Customers
16115,10,12,2553.8,2,Loyal Customers
16116,212,1,612.78,4,Dormant Customers
16117,190,3,654.4,1,At-Risk Customers
16118,653,1,4376.25,1,At-Risk Customers
16119,8,8,1720.81,2,Loyal Customers
16120,59,6,2967.51,2,Loyal Customers
16121,57,5,1450.04,2,Loyal Customers
16122,73,6,895.62,1,At-Risk Customers
16123,52,1,307.78,3,New / Developing Customers
16124,317,4,1772.49,1,At-Risk Customers
16125,367,14,4292.35,2,Loyal Customers
16126,29,15,14644.6,0,Champions
16127,39,2,801.31,3,New / Developing Customers
16128,18,11,3801.05,2,Loyal Customers
16129,407,3,1396.05,1,At-Risk Customers
16130,422,4,987.48,1,At-Risk Customers
16131,52,12,9957.42,2,Loyal Customers
16132,544,2,664.1999999999999,1,At-Risk Customers
16133,4,56,22992.260000000002,0,Champions
16134,22,5,2145.34,2,Loyal Customers
16135,263,2,819.45,1,At-Risk Customers
16136,60,4,946.8,3,New / Developing Customers
16137,680,1,422.7,4,Dormant Customers
16138,379,3,910.35,1,At-Risk Customers
16139,19,5,1111.15,3,New / Developing Customers
16140,66,3,1433.46,1,At-Risk Customers
16141,88,2,955.94,1,At-Risk Customers
16142,250,1,535.34,4,Dormant Customers
16143,3,12,4555.08,0,Champions
16144,247,1,175.2,4,Dormant Customers
16145,9,19,6805.4400000000005,0,Champions
16146,157,4,946.38,1,At-Risk Customers
16147,134,5,2398.91,1,At-Risk Customers
16148,296,2,386.62,4,Dormant Customers
16149,5,3,422.22,3,New / Developing Customers
16150,43,10,4002.17,2,Loyal Customers
16152,269,1,1829.04,1,At-Risk Customers
16153,50,11,5133.49,2,Loyal Customers
16155,382,5,796.9,1,At-Risk Customers
16156,9,20,6188.18,0,Champions
16157,16,3,656.69,3,New / Developing Customers
16158,522,9,628.32,1,At-Risk Customers
16159,282,4,1232.79,1,At-Risk Customers
16160,65,2,1025.44,3,New / Developing Customers
16161,2,43,12580.06,0,Champions
16162,252,1,37.4,4,Dormant Customers
16163,232,6,2407.98,1,At-Risk Customers
16164,17,3,822.48,3,New / Developing Customers
16165,505,1,79.9,4,Dormant Customers
16166,428,2,435.83,4,Dormant Customers
16167,414,5,1386.1200000000001,1,At-Risk Customers
16168,11,66,10360.67,0,Champions
16169,8,4,1822.97,2,Loyal Customers
16170,51,20,6869.0,2,Loyal Customers
16171,59,1,73.2,4,Dormant Customers
16172,95,8,1884.55,2,Loyal Customers
16173,16,6,1418.32,2,Loyal Customers
16174,126,7,2246.75,2,Loyal Customers
16175,94,7,1836.44,2,Loyal Customers
16176,421,4,2052.69,1,At-Risk Customers
16177,50,8,2247.31,2,Loyal Customers
16178,138,2,612.6,1,At-Risk Customers
16179,61,1,215.83,3,New / Developing Customers
16180,100,13,16249.87,2,Loyal Customers
16181,73,1,305.54,3,New / Developing Customers
16182,72,9,9971.65,2,Loyal Customers
16183,67,4,1077.81,1,At-Risk Customers
16184,64,6,1158.79,2,Loyal Customers
16185,17,3,644.72,3,New / Developing Customers
16186,23,26,8718.43,0,Champions
16187,32,15,6911.4400000000005,2,Loyal Customers
16188,45,5,1087.66,2,Loyal Customers
16189,16,2,215.48,3,New / Developing Customers
16190,40,8,2723.55,2,Loyal Customers
16191,3,24,15677.82,0,Champions
16192,736,1,351.3,4,Dormant Customers
16193,237,2,630.43,1,At-Risk Customers
16194,375,1,308.59999999999997,4,Dormant Customers
16195,723,1,323.25,4,Dormant Customers
16196,489,1,93.3,4,Dormant Customers
16197,469,9,2016.71,1,At-Risk Customers
16198,75,2,1030.0410000000002,3,New / Developing Customers
16199,392,7,942.75,1,At-Risk Customers
16200,4,12,5608.1,0,Champions
16201,3,5,2112.12,2,Loyal Customers
16202,361,9,2501.9900000000002,1,At-Risk Customers
16203,59,6,943.84,2,Loyal Customers
16204,23,3,918.71,3,New / Developing Customers
16205,31,7,1820.1100000000001,2,Loyal Customers
16206,55,13,2589.87,2,Loyal Customers
16207,25,1,394.38,3,New / Developing Customers
16208,45,10,3440.45,2,Loyal Customers
16209,89,9,4146.78,2,Loyal Customers
16210,2,35,33750.97,0,Champions
16211,89,3,1090.59,1,At-Risk Customers
16212,19,4,1293.71,3,New / Developing Customers
16213,79,1,159.0,4,Dormant Customers
16214,171,4,2038.25,1,At-Risk Customers
16215,81,1,242.35,4,Dormant Customers
16216,267,1,914.9300000000001,1,At-Risk Customers
16217,235,2,304.25,4,Dormant Customers
16218,30,13,3968.67,2,Loyal Customers
16219,501,1,40.8,4,Dormant Customers
16221,37,9,2019.92,2,Loyal Customers
16222,318,2,1272.05,1,At-Risk Customers
16223,375,2,1087.05,1,At-Risk Customers
16224,57,5,1616.54,2,Loyal Customers
16225,45,15,2859.31,2,Loyal Customers
16226,203,5,672.1700000000001,1,At-Risk Customers
16227,225,3,1027.22,1,At-Risk Customers
16228,385,3,885.71,1,At-Risk Customers
16229,87,6,2867.86,2,Loyal Customers
16230,190,2,542.03,1,At-Risk Customers
16231,379,4,1074.47,1,At-Risk Customers
16232,44,7,2712.97,2,Loyal Customers
16233,71,9,1818.31,2,Loyal Customers
16234,476,3,333.18,4,Dormant Customers
16235,41,9,2053.71,2,Loyal Customers
16236,78,1,432.2,3,New / Developing Customers
16237,437,1,136.65,4,Dormant Customers
16238,423,1,63.66,4,Dormant Customers
16239,57,6,1492.2,2,Loyal Customers
16240,24,2,3718.8,3,New / Developing Customers
16241,10,16,3992.86,0,Champions
16242,8,14,7404.65,0,Champions
16243,34,2,409.1,3,New / Developing Customers
16244,212,2,1522.75,1,At-Risk Customers
16245,24,3,1413.66,3,New / Developing Customers
16246,460,2,821.35,1,At-Risk Customers
16247,170,1,114.56,4,Dormant Customers
16248,62,1,152.94,4,Dormant Customers
16249,53,5,1800.07,2,Loyal Customers
16250,261,3,565.24,1,At-Risk Customers
16251,512,1,128.31,4,Dormant Customers
16252,383,1,295.09000000000003,4,Dormant Customers
16253,67,7,7272.2,2,Loyal Customers
16254,378,3,967.44,1,At-Risk Customers
16255,17,15,4530.0,2,Loyal Customers
16256,267,3,1629.37,1,At-Risk Customers
16257,177,1,46.95,4,Dormant Customers
16258,45,15,11942.52,2,Loyal Customers
16259,410,3,340.94,4,Dormant Customers
16260,51,1,1035.45,3,New / Developing Customers
16261,17,6,1041.16,2,Loyal Customers
16262,378,1,755.15,4,Dormant Customers
16263,423,1,348.16,4,Dormant Customers
16264,438,2,823.53,1,At-Risk Customers
16265,9,12,6935.17,0,Champions
16266,74,14,1757.95,2,Loyal Customers
16267,591,1,186.66,4,Dormant Customers
16268,71,2,667.65,3,New / Developing Customers
16269,438,1,717.57,4,Dormant Customers
16270,353,1,1141.24,1,At-Risk Customers
16271,3,10,3397.82,2,Loyal Customers
16272,117,1,411.7,4,Dormant Customers
16273,648,2,318.34000000000003,4,Dormant Customers
16274,373,1,351.75,4,Dormant Customers
16275,197,3,2151.11,1,At-Risk Customers
16276,177,3,2629.3900000000003,1,At-Risk Customers
16277,734,1,188.69,4,Dormant Customers
16278,100,3,1117.84,1,At-Risk Customers
16279,21,9,5698.28,2,Loyal Customers
16280,725,1,238.05,4,Dormant Customers
16281,72,3,3424.02,1,At-Risk Customers
16282,340,3,1307.58,1,At-Risk Customers
16283,6,8,4350.32,2,Loyal Customers
16284,31,3,1018.48,3,New / Developing Customers
16285,646,1,176.9,4,Dormant Customers
16286,477,2,328.95,4,Dormant Customers
16287,170,5,1006.98,1,At-Risk Customers
16288,470,1,129.85,4,Dormant Customers
16289,462,1,136.31,4,Dormant Customers
16290,465,4,1957.7,1,At-Risk Customers
16291,682,1,117.72,4,Dormant Customers
16292,122,5,1253.76,1,At-Risk Customers
16293,22,15,4279.2,2,Loyal Customers
16294,477,1,126.05000000000001,4,Dormant Customers
16295,10,4,1328.55,3,New / Developing Customers
16296,626,4,1313.67,1,At-Risk Customers
16297,269,1,301.9,4,Dormant Customers
16298,23,7,1085.7,2,Loyal Customers
16299,477,1,193.65,4,Dormant Customers
16300,430,3,1367.32,1,At-Risk Customers
16301,737,1,107.33,4,Dormant Customers
16302,127,1,233.22,4,Dormant Customers
16303,26,7,7928.27,2,Loyal Customers
16304,695,1,381.66,4,Dormant Customers
16305,139,1,361.21999999999997,4,Dormant Customers
16306,214,7,1124.72,1,At-Risk Customers
16307,429,3,1194.92,1,At-Risk Customers
16308,38,7,5120.0,2,Loyal Customers
16309,106,2,706.57,1,At-Risk Customers
16310,414,2,460.08,4,Dormant Customers
16311,18,2,616.26,3,New / Developing Customers
16312,432,1,171.15,4,Dormant Customers
16313,3,2,274.15000000000003,3,New / Developing Customers
16314,390,3,1491.4,1,At-Risk Customers
16315,331,2,402.71,4,Dormant Customers
16316,64,13,5744.91,2,Loyal Customers
16317,120,5,2192.51,1,At-Risk Customers
16318,35,1,328.15,3,New / Developing Customers
16319,218,1,404.40000000000003,4,Dormant Customers
16320,172,6,5628.99,2,Loyal Customers
16321,72,7,604.5500000000001,1,At-Risk Customers
16322,1,2,326.75,3,New / Developing Customers
16323,196,2,353.66,4,Dormant Customers
16324,128,3,408.59000000000003,1,At-Risk Customers
16325,47,12,3597.5,2,Loyal Customers
16326,6,24,4721.25,0,Champions
16327,14,16,10159.64,0,Champions
16328,563,1,310.83,4,Dormant Customers
16329,428,4,1664.92,1,At-Risk Customers
16330,18,7,625.38,3,New / Developing Customers
16331,432,6,2037.7,1,At-Risk Customers
16332,28,11,2000.01,2,Loyal Customers
16333,8,22,26626.8,0,Champions
16334,492,1,263.73,4,Dormant Customers
16335,552,7,2753.52,1,At-Risk Customers
16336,421,4,3517.69,1,At-Risk Customers
16337,37,1,151.05,3,New / Developing Customers
16338,157,1,214.79999999999998,4,Dormant Customers
16339,284,1,94.05,4,Dormant Customers
16340,107,3,1496.24,1,At-Risk Customers
16341,25,7,3850.79,2,Loyal Customers
16342,75,4,322.41,3,New / Developing Customers
16343,16,3,614.12,3,New / Developing Customers
16344,158,4,842.42,1,At-Risk Customers
16345,44,2,1178.79,3,New / Developing Customers
16346,385,1,224.51,4,Dormant Customers
16347,11,11,3442.96,2,Loyal Customers
16348,32,8,1744.42,2,Loyal Customers
16349,291,1,53.5,4,Dormant Customers
16350,21,9,2253.89,2,Loyal Customers
16351,333,13,3330.0299999999997,2,Loyal Customers
16352,18,2,494.44,3,New / Developing Customers
16353,4,38,9795.460000000001,0,Champions
16354,63,5,1119.46,1,At-Risk Customers
16355,375,1,416.35,4,Dormant Customers
16356,198,6,415.87,1,At-Risk Customers
16357,33,4,868.37,3,New / Developing Customers
16358,1,5,2919.65,2,Loyal Customers
16359,7,16,2697.75,2,Loyal Customers
16360,5,6,3450.41,2,Loyal Customers
16361,10,4,891.21,3,New / Developing Customers
16362,32,6,922.16,2,Loyal Customers
16363,53,1,109.36000000000001,4,Dormant Customers
16364,12,2,705.79,3,New / Developing Customers
16365,18,15,3167.34,2,Loyal Customers
16366,19,4,1548.1299999999999,3,New / Developing Customers
16367,37,3,1350.48,3,New / Developing Customers
16368,2,3,621.44,3,New / Developing Customers
16369,18,7,2656.56,2,Loyal Customers
16370,82,4,1301.91,1,At-Risk Customers
16371,449,1,157.2,4,Dormant Customers
16372,33,5,1290.31,2,Loyal Customers
16373,382,2,309.49,4,Dormant Customers
16374,66,5,1723.4,2,Loyal Customers
16375,470,2,104.0,4,Dormant Customers
16376,9,2,974.96,3,New / Developing Customers
16377,267,2,1308.48,1,At-Risk Customers
16378,247,3,362.95,1,At-Risk Customers
16379,4,4,2157.4,2,Loyal Customers
16380,61,1,1743.1499999999999,3,New / Developing Customers
16381,396,2,247.85,4,Dormant Customers
16382,408,2,353.1,4,Dormant Customers
16383,75,7,2896.69,2,Loyal Customers
16384,90,4,1358.95,1,At-Risk Customers
16385,60,5,881.35,3,New / Developing Customers
16386,29,3,1068.16,3,New / Developing Customers
16387,323,5,882.46,1,At-Risk Customers
16388,654,1,186.05,4,Dormant Customers
16389,53,4,1382.07,3,New / Developing Customers
16390,537,3,467.5,1,At-Risk Customers
16391,401,4,1052.26,1,At-Risk Customers
16392,270,3,756.7,1,At-Risk Customers
16393,2,23,5297.77,0,Champions
16394,57,5,1555.34,2,Loyal Customers
16395,61,14,3518.41,2,Loyal Customers
16396,476,1,137.8,4,Dormant Customers
16397,628,1,123.13,4,Dormant Customers
16398,154,2,1705.8,1,At-Risk Customers
16399,19,3,630.22,3,New / Developing Customers
16400,95,9,3059.85,2,Loyal Customers
16401,1,23,6849.15,0,Champions
16402,265,2,293.45,4,Dormant Customers
16403,312,1,177.5,4,Dormant Customers
16404,70,1,443.05,3,New / Developing Customers
16405,302,2,167.25,4,Dormant Customers
16406,19,3,528.36,3,New / Developing Customers
16407,13,14,2761.65,2,Loyal Customers
16408,591,1,231.93,4,Dormant Customers
16409,36,12,5652.74,2,Loyal Customers
16410,734,1,130.32,4,Dormant Customers
16411,19,4,756.39,3,New / Developing Customers
16412,54,5,593.19,3,New / Developing Customers
16413,57,2,522.03,3,New / Developing Customers
16414,22,5,551.21,3,New / Developing Customers
16415,44,3,696.76,3,New / Developing Customers
16416,27,9,2957.88,2,Loyal Customers
16417,493,1,35.7,4,Dormant Customers
16418,45,5,1028.74,3,New / Developing Customers
16419,113,8,1463.7,2,Loyal Customers
16420,396,1,75.0,4,Dormant Customers
16421,376,3,526.27,1,At-Risk Customers
16422,17,109,61920.87,0,Champions
16423,25,1,346.12,3,New / Developing Customers
16424,191,2,443.06,4,Dormant Customers
16425,302,1,302.7,4,Dormant Customers
16426,2,10,1863.76,2,Loyal Customers
16427,263,2,241.06,4,Dormant Customers
16428,414,3,638.49,1,At-Risk Customers
16429,106,1,284.55,4,Dormant Customers
16430,57,7,1117.94,2,Loyal Customers
16431,213,3,623.28,1,At-Risk Customers
16432,64,1,287.4,3,New / Developing Customers
16433,28,2,384.52,3,New / Developing Customers
16434,29,12,2673.69,2,Loyal Customers
16435,512,3,1003.0699999999999,1,At-Risk Customers
16436,668,3,319.14,4,Dormant Customers
16437,381,2,301.25,4,Dormant Customers
16438,6,5,798.35,3,New / Developing Customers
16439,722,1,310.70000000000005,4,Dormant Customers
16440,8,6,3856.9700000000003,2,Loyal Customers
16441,67,5,1019.13,1,At-Risk Customers
16442,2,5,891.98,3,New / Developing Customers
16443,521,1,162.24,4,Dormant Customers
16444,46,17,3625.88,2,Loyal Customers
16445,34,4,583.16,3,New / Developing Customers
16446,1,2,168472.5,0,Champions
16447,136,3,727.1,1,At-Risk Customers
16448,198,2,361.12,4,Dormant Customers
16449,198,2,707.69,1,At-Risk Customers
16450,150,3,1505.73,1,At-Risk Customers
16451,88,3,1013.15,1,At-Risk Customers
16452,631,2,332.17,4,Dormant Customers
16453,531,2,251.71,4,Dormant Customers
16454,45,4,30.950000000000003,4,Dormant Customers
16455,64,11,3995.57,2,Loyal Customers
16456,99,13,6000.94,2,Loyal Customers
16457,218,1,208.36,4,Dormant Customers
16458,3,30,5690.89,0,Champions
16459,730,1,71.78999999999999,4,Dormant Customers
16460,28,3,811.23,3,New / Developing Customers
16461,178,3,1545.83,1,At-Risk Customers
16462,74,3,136.0,3,New / Developing Customers
16463,21,4,1422.4,3,New / Developing Customers
16464,20,3,1298.66,3,New / Developing Customers
16465,421,2,746.24,1,At-Risk Customers
16466,34,15,3767.09,2,Loyal Customers
16467,509,7,2869.16,1,At-Risk Customers
16468,74,3,787.52,3,New / Developing Customers
16469,24,5,803.9,3,New / Developing Customers
16470,52,11,2416.85,2,Loyal Customers
16471,275,4,1189.98,1,At-Risk Customers
16472,434,2,789.6,1,At-Risk Customers
16473,165,4,470.83,1,At-Risk Customers
16474,7,7,1810.65,2,Loyal Customers
16475,88,4,544.3,1,At-Risk Customers
16476,432,1,350.35,4,Dormant Customers
16477,64,11,4094.37,2,Loyal Customers
16478,25,3,331.0,3,New / Developing Customers
16479,10,2,300.83,3,New / Developing Customers
16480,76,1,769.29,3,New / Developing Customers
16481,682,1,453.38,4,Dormant Customers
16482,16,1,220.62,3,New / Developing Customers
16483,192,1,139.35,4,Dormant Customers
16484,174,2,404.3,4,Dormant Customers
16485,77,5,2287.19,2,Loyal Customers
16486,538,1,134.36,4,Dormant Customers
16487,577,2,209.4,4,Dormant Customers
16488,33,3,498.8,3,New / Developing Customers
16489,380,2,303.7,4,Dormant Customers
16490,436,1,205.41000000000003,4,Dormant Customers
16491,47,2,1533.16,3,New / Developing Customers
16492,541,1,385.56,4,Dormant Customers
16493,80,7,2132.09,2,Loyal Customers
16494,297,1,826.53,4,Dormant Customers
16495,3,3,648.26,3,New / Developing Customers
16496,9,6,2330.77,2,Loyal Customers
16497,50,23,6695.28,0,Champions
16498,161,2,100.97,4,Dormant Customers
16499,360,8,2578.34,1,At-Risk Customers
